# pwm     avgADC    varADC 
0.033	0.033	0.000
0.066	0.066	0.000
0.099	0.099	0.000
0.132	0.132	0.000
0.165	0.165	0.000
0.198	0.197	0.000
0.231	0.230	0.000
0.264	0.264	0.000
0.297	0.297	0.000
0.330	0.329	0.000
0.363	0.363	0.000
0.396	0.394	0.000
0.429	0.428	0.000
0.462	0.460	0.000
0.495	0.494	0.000
0.528	0.528	0.000
0.561	0.559	0.000
0.594	0.592	0.000
0.627	0.628	0.000
0.660	0.656	0.000
0.693	0.692	0.000
0.726	0.726	0.000
0.759	0.757	0.000
0.792	0.792	0.000
0.825	0.827	0.000
0.858	0.858	0.000
0.891	0.888	0.000
0.924	0.918	0.000
0.957	0.954	0.000
0.990	0.989	0.000
1.023	1.021	0.000
1.056	1.053	0.000
1.089	1.089	0.000
1.122	1.120	0.000
1.155	1.146	0.000
1.188	1.185	0.000
1.221	1.223	0.000
1.254	1.248	0.000
1.287	1.280	0.000
1.320	1.315	0.000
1.353	1.352	0.000
1.386	1.387	0.000
1.419	1.414	0.000
1.452	1.455	0.000
1.485	1.483	0.000
1.518	1.514	0.000
1.551	1.551	0.000
1.584	1.588	0.000
1.617	1.614	0.000
1.650	1.646	0.001
1.683	1.681	0.000
1.716	1.719	0.000
1.749	1.742	0.000
1.782	1.776	0.000
1.815	1.809	0.000
1.848	1.846	0.000
1.881	1.873	0.000
1.914	1.916	0.000
1.947	1.941	0.000
1.980	1.976	0.000
2.013	2.009	0.000
2.046	2.043	0.000
2.079	2.079	0.000
2.112	2.110	0.000
2.145	2.141	0.000
2.178	2.175	0.000
2.211	2.209	0.000
2.244	2.242	0.000
2.277	2.273	0.000
2.310	2.306	0.000
2.343	2.339	0.000
2.376	2.372	0.000
2.409	2.403	0.000
2.442	2.436	0.000
2.475	2.473	0.000
2.508	2.505	0.000
2.541	2.531	0.000
2.574	2.570	0.000
2.607	2.598	0.000
2.640	2.635	0.000
2.673	2.666	0.000
2.706	2.699	0.000
2.739	2.736	0.000
2.772	2.765	0.000
2.805	2.800	0.000
2.838	2.831	0.000
2.871	2.866	0.000
2.904	2.898	0.000
2.937	2.930	0.000
2.970	2.965	0.000
3.003	2.998	0.000
3.036	3.030	0.000
3.069	3.062	0.000
3.102	3.095	0.000
3.135	3.129	0.000
3.168	3.162	0.000
3.201	3.194	0.000
3.234	3.228	0.000
3.267	3.260	0.000
3.300	3.293	0.000
