# pwm     avgADC    varADC 
0.033	0.033	0.000
0.066	0.067	0.000
0.099	0.099	0.000
0.132	0.132	0.000
0.165	0.165	0.000
0.198	0.198	0.000
0.231	0.232	0.000
0.264	0.264	0.000
0.297	0.295	0.000
0.330	0.329	0.000
0.363	0.363	0.000
0.396	0.397	0.000
0.429	0.428	0.000
0.462	0.461	0.000
0.495	0.494	0.000
0.528	0.529	0.000
0.561	0.562	0.000
0.594	0.593	0.000
0.627	0.623	0.000
0.660	0.660	0.000
0.693	0.690	0.000
0.726	0.723	0.000
0.759	0.760	0.000
0.792	0.790	0.000
0.825	0.825	0.000
0.858	0.857	0.000
0.891	0.890	0.000
0.924	0.925	0.000
0.957	0.956	0.000
0.990	0.990	0.000
1.023	1.020	0.000
1.056	1.050	0.000
1.089	1.087	0.000
1.122	1.122	0.000
1.155	1.158	0.000
1.188	1.185	0.000
1.221	1.220	0.000
1.254	1.246	0.000
1.287	1.285	0.000
1.320	1.317	0.000
1.353	1.347	0.000
1.386	1.387	0.000
1.419	1.422	0.000
1.452	1.452	0.000
1.485	1.487	0.000
1.518	1.514	0.000
1.551	1.552	0.000
1.584	1.585	0.000
1.617	1.612	0.000
1.650	1.648	0.000
1.683	1.681	0.000
1.716	1.715	0.000
1.749	1.739	0.000
1.782	1.786	0.000
1.815	1.815	0.000
1.848	1.849	0.000
1.881	1.881	0.000
1.914	1.913	0.000
1.947	1.942	0.000
1.980	1.973	0.000
2.013	2.009	0.000
2.046	2.042	0.000
2.079	2.072	0.000
2.112	2.112	0.000
2.145	2.143	0.000
2.178	2.178	0.000
2.211	2.212	0.000
2.244	2.244	0.000
2.277	2.272	0.000
2.310	2.309	0.000
2.343	2.337	0.000
2.376	2.374	0.000
2.409	2.402	0.000
2.442	2.437	0.000
2.475	2.472	0.000
2.508	2.504	0.000
2.541	2.535	0.000
2.574	2.570	0.000
2.607	2.599	0.000
2.640	2.637	0.000
2.673	2.668	0.000
2.706	2.701	0.000
2.739	2.733	0.000
2.772	2.766	0.000
2.805	2.800	0.000
2.838	2.833	0.000
2.871	2.867	0.000
2.904	2.899	0.000
2.937	2.932	0.000
2.970	2.963	0.000
3.003	2.998	0.000
3.036	3.030	0.000
3.069	3.063	0.000
3.102	3.095	0.000
3.135	3.129	0.000
3.168	3.163	0.000
3.201	3.194	0.000
3.234	3.227	0.000
3.267	3.261	0.000
3.300	3.294	0.000
