# pwm     avgADC    varADC 
0.033	0.175	0.000
0.066	0.200	0.000
0.099	0.240	0.000
0.132	0.266	0.000
0.165	0.295	0.000
0.198	0.326	0.000
0.231	0.358	0.000
0.264	0.386	0.000
0.297	0.413	0.000
0.330	0.443	0.000
0.363	0.475	0.000
0.396	0.507	0.000
0.429	0.536	0.000
0.462	0.571	0.000
0.495	0.593	0.000
0.528	0.621	0.000
0.561	0.651	0.001
0.594	0.708	0.000
0.627	0.723	0.000
0.660	0.747	0.001
0.693	0.779	0.000
0.726	0.813	0.000
0.759	0.833	0.001
0.792	0.860	0.001
0.825	0.910	0.000
0.858	0.946	0.001
0.891	0.962	0.001
0.924	0.985	0.001
0.957	1.020	0.001
0.990	1.043	0.003
1.023	1.073	0.003
1.056	1.105	0.001
1.089	1.133	0.001
1.122	1.166	0.001
1.155	1.194	0.001
1.188	1.224	0.001
1.221	1.251	0.001
1.254	1.288	0.001
1.287	1.315	0.001
1.320	1.347	0.001
1.353	1.375	0.001
1.386	1.403	0.001
1.419	1.438	0.001
1.452	1.466	0.001
1.485	1.500	0.001
1.518	1.522	0.001
1.551	1.552	0.001
1.584	1.587	0.001
1.617	1.616	0.001
1.650	1.636	0.001
1.683	1.683	0.001
1.716	1.707	0.000
1.749	1.737	0.000
1.782	1.767	0.000
1.815	1.796	0.001
1.848	1.829	0.001
1.881	1.855	0.001
1.914	1.893	0.001
1.947	1.918	0.001
1.980	1.949	0.001
2.013	1.977	0.001
2.046	2.009	0.001
2.079	2.035	0.001
2.112	2.083	0.000
2.145	2.098	0.001
2.178	2.132	0.001
2.211	2.160	0.001
2.244	2.183	0.001
2.277	2.237	0.003
2.310	2.251	0.003
2.343	2.285	0.001
2.376	2.302	0.001
2.409	2.339	0.001
2.442	2.363	0.001
2.475	2.387	0.001
2.508	2.434	0.001
2.541	2.463	0.001
2.574	2.490	0.001
2.607	2.517	0.001
2.640	2.549	0.001
2.673	2.578	0.000
2.706	2.608	0.000
2.739	2.631	0.000
2.772	2.665	0.000
2.805	2.700	0.000
2.838	2.727	0.000
2.871	2.759	0.000
2.904	2.788	0.000
2.937	2.825	0.000
2.970	2.849	0.001
3.003	2.860	0.001
3.036	2.911	0.000
3.069	2.938	0.000
3.102	2.969	0.000
3.135	2.994	0.000
3.168	3.030	0.000
3.201	3.065	0.000
3.234	3.089	0.000
3.267	3.120	0.000
3.300	3.295	0.000
