# pwm     avgADC    varADC 
0.033	0.053	0.001
0.066	0.093	0.002
0.099	0.068	0.006
0.132	0.159	0.006
0.165	0.194	0.008
0.198	0.234	0.009
0.231	0.260	0.014
0.264	0.295	0.016
0.297	0.306	0.023
0.330	0.341	0.029
0.363	0.219	0.046
0.396	0.405	0.035
0.429	0.469	0.035
0.462	0.503	0.041
0.495	0.520	0.048
0.528	0.536	0.056
0.561	0.579	0.061
0.594	0.589	0.074
0.627	0.645	0.067
0.660	0.705	0.066
0.693	0.712	0.077
0.726	0.746	0.090
0.759	0.664	0.120
0.792	0.770	0.112
0.825	0.783	0.103
0.858	0.859	0.096
0.891	0.931	0.097
0.924	0.953	0.106
0.957	1.009	0.103
0.990	1.032	0.110
1.023	1.038	0.110
1.056	1.082	0.115
1.089	1.236	0.076
1.122	1.111	0.122
1.155	1.160	0.122
1.188	1.256	0.118
1.221	1.152	0.137
1.254	1.361	0.098
1.287	1.184	0.125
1.320	1.350	0.139
1.353	1.341	0.132
1.386	1.321	0.143
1.419	1.432	0.139
1.452	1.492	0.132
1.485	1.476	0.147
1.518	1.652	0.122
1.551	1.490	0.142
1.584	1.535	0.139
1.617	1.746	0.127
1.650	1.619	0.137
1.683	1.728	0.149
1.716	1.664	0.132
1.749	1.674	0.132
1.782	1.803	0.138
1.815	1.860	0.150
1.848	1.819	0.132
1.881	1.829	0.136
1.914	1.918	0.130
1.947	1.817	0.107
1.980	1.988	0.127
2.013	2.088	0.144
2.046	2.043	0.144
2.079	2.034	0.119
2.112	2.170	0.111
2.145	2.131	0.130
2.178	2.139	0.116
2.211	2.495	0.103
2.244	2.199	0.116
2.277	2.276	0.132
2.310	2.250	0.101
2.343	2.329	0.118
2.376	2.472	0.155
2.409	2.446	0.133
2.442	2.435	0.105
2.475	2.447	0.083
2.508	2.437	0.070
2.541	2.586	0.086
2.574	2.481	0.059
2.607	2.595	0.071
2.640	2.654	0.062
2.673	2.863	0.056
2.706	2.741	0.089
2.739	2.807	0.080
2.772	2.750	0.057
2.805	2.801	0.053
2.838	2.798	0.040
2.871	2.860	0.042
2.904	2.903	0.042
2.937	2.946	0.039
2.970	2.971	0.031
3.003	2.978	0.021
3.036	3.008	0.018
3.069	3.021	0.010
3.102	3.077	0.012
3.135	3.085	0.005
3.168	3.146	0.006
3.201	3.177	0.004
3.234	3.207	0.002
3.267	3.245	0.001
3.300	3.296	0.000
