# pwm     avgADC    varADC 
0.033	0.245	0.001
0.066	0.270	0.000
0.099	0.298	0.000
0.132	0.328	0.000
0.165	0.361	0.000
0.198	0.399	0.001
0.231	0.436	0.001
0.264	0.444	0.000
0.297	0.470	0.000
0.330	0.495	0.000
0.363	0.527	0.000
0.396	0.559	0.000
0.429	0.589	0.000
0.462	0.615	0.000
0.495	0.641	0.000
0.528	0.669	0.000
0.561	0.710	0.000
0.594	0.724	0.000
0.627	0.758	0.000
0.660	0.787	0.000
0.693	0.815	0.000
0.726	0.845	0.000
0.759	0.873	0.000
0.792	0.891	0.009
0.825	0.934	0.000
0.858	0.963	0.000
0.891	0.991	0.000
0.924	1.020	0.000
0.957	1.040	0.000
0.990	1.073	0.000
1.023	1.118	0.001
1.056	1.137	0.001
1.089	1.175	0.002
1.122	1.191	0.000
1.155	1.218	0.000
1.188	1.248	0.000
1.221	1.275	0.000
1.254	1.301	0.000
1.287	1.330	0.000
1.320	1.360	0.000
1.353	1.390	0.000
1.386	1.421	0.000
1.419	1.445	0.001
1.452	1.485	0.001
1.485	1.503	0.000
1.518	1.536	0.001
1.551	1.563	0.000
1.584	1.591	0.000
1.617	1.617	0.001
1.650	1.649	0.000
1.683	1.676	0.000
1.716	1.705	0.000
1.749	1.733	0.000
1.782	1.762	0.000
1.815	1.790	0.000
1.848	1.820	0.000
1.881	1.849	0.000
1.914	1.875	0.000
1.947	1.907	0.000
1.980	1.934	0.000
2.013	1.966	0.000
2.046	1.986	0.000
2.079	2.016	0.001
2.112	2.049	0.001
2.145	2.076	0.000
2.178	2.105	0.000
2.211	2.135	0.000
2.244	2.156	0.002
2.277	2.190	0.001
2.310	2.221	0.000
2.343	2.251	0.000
2.376	2.280	0.000
2.409	2.295	0.002
2.442	2.337	0.000
2.475	2.367	0.000
2.508	2.397	0.000
2.541	2.422	0.000
2.574	2.451	0.000
2.607	2.476	0.001
2.640	2.503	0.000
2.673	2.540	0.000
2.706	2.568	0.000
2.739	2.595	0.000
2.772	2.624	0.000
2.805	2.634	0.001
2.838	2.645	0.004
2.871	2.690	0.001
2.904	2.719	0.000
2.937	2.754	0.000
2.970	2.794	0.000
3.003	2.814	0.001
3.036	2.850	0.000
3.069	2.876	0.000
3.102	2.912	0.000
3.135	2.926	0.001
3.168	2.959	0.001
3.201	2.955	0.001
3.234	2.960	0.001
3.267	2.993	0.001
3.300	3.295	0.000
