# pwm     avgADC    varADC 
0.033	0.118	0.000
0.066	0.148	0.000
0.099	0.186	0.000
0.132	0.214	0.000
0.165	0.246	0.000
0.198	0.274	0.000
0.231	0.305	0.000
0.264	0.339	0.000
0.297	0.368	0.000
0.330	0.400	0.000
0.363	0.432	0.000
0.396	0.465	0.000
0.429	0.497	0.000
0.462	0.525	0.000
0.495	0.559	0.000
0.528	0.591	0.000
0.561	0.622	0.000
0.594	0.650	0.000
0.627	0.682	0.000
0.660	0.719	0.000
0.693	0.743	0.000
0.726	0.772	0.000
0.759	0.804	0.000
0.792	0.837	0.000
0.825	0.866	0.000
0.858	0.901	0.000
0.891	0.931	0.000
0.924	0.963	0.000
0.957	0.995	0.000
0.990	1.020	0.000
1.023	1.053	0.000
1.056	1.087	0.000
1.089	1.121	0.000
1.122	1.149	0.000
1.155	1.181	0.000
1.188	1.217	0.000
1.221	1.242	0.000
1.254	1.270	0.000
1.287	1.304	0.000
1.320	1.336	0.000
1.353	1.374	0.000
1.386	1.399	0.000
1.419	1.430	0.000
1.452	1.462	0.000
1.485	1.492	0.000
1.518	1.521	0.000
1.551	1.552	0.000
1.584	1.587	0.000
1.617	1.619	0.000
1.650	1.650	0.001
1.683	1.676	0.000
1.716	1.710	0.000
1.749	1.743	0.000
1.782	1.773	0.000
1.815	1.798	0.000
1.848	1.830	0.000
1.881	1.865	0.001
1.914	1.898	0.000
1.947	1.926	0.000
1.980	1.963	0.000
2.013	1.991	0.000
2.046	2.022	0.000
2.079	2.054	0.000
2.112	2.085	0.000
2.145	2.106	0.000
2.178	2.146	0.000
2.211	2.174	0.000
2.244	2.208	0.000
2.277	2.239	0.000
2.310	2.271	0.000
2.343	2.300	0.000
2.376	2.331	0.000
2.409	2.362	0.000
2.442	2.395	0.000
2.475	2.427	0.000
2.508	2.458	0.000
2.541	2.489	0.001
2.574	2.522	0.000
2.607	2.551	0.000
2.640	2.580	0.000
2.673	2.613	0.000
2.706	2.646	0.000
2.739	2.676	0.000
2.772	2.708	0.000
2.805	2.737	0.000
2.838	2.767	0.000
2.871	2.799	0.000
2.904	2.832	0.000
2.937	2.867	0.000
2.970	2.896	0.000
3.003	2.929	0.000
3.036	2.961	0.000
3.069	2.985	0.000
3.102	3.019	0.000
3.135	3.050	0.000
3.168	3.079	0.000
3.201	3.113	0.000
3.234	3.146	0.000
3.267	3.171	0.000
3.300	3.295	0.000
